SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode
AC-0000189,"Synergy Valet Rail Chrome 14""","Synergy Valet Rail Chrome 14""",Synergy Valet Rail Chrome 14in,,SYNERGY LINE,19.79,21.769,65.307,SYNERGY,EA,AC,HAFELE,808.70.231,4,1,0,0,0
AC-0000190,"Synergy Valet Rail White 14""","Synergy Valet Rail White 14""",Synergy Valet Rail White 14in,,SYNERGY LINE,18.22,20.042,60.126,SYNERGY,EA,AC,HAFELE,808.70.771,4,1,0,0,0
AC-0000191,"Sig Tube Center Susp Supp DORB 3 5/8"" x 1 1/4""","Sig Tube Center Susp Supp DORB 3 5/8"" x 1 1/4""","Sig Tube Center Susp Supp DORB 3 5/8"" x 1 1/4""",,SIGNATURE SERIES,3.27,3.597,11.69,SIGNATURE,EA,AC,HAFELE,802.13.100,4,1,0,0,0
AC-0000192,"Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""","Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""","Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""",,SIGNATURE SERIES,2.313,2.544,8.269,SIGNATURE,LF,AC,HAFELE,801.78.212,4,1,0,0,0
AC-0000192,"Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""","Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""","Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""",,SIGNATURE SERIES,2.843,3.127,10.164,SIGNATURE,LF,AC,HAFELE,801.78.312,4,1,0,0,0
AC-0000192,"Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""","Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""","Sig Wardrobe Tube Chr PL, 1 1/4"" x 3/4""",,SIGNATURE SERIES,2.843,3.127,10.164,SIGNATURE,LF,AC,HAFELE,801.78.912,4,1,0,0,0
AC-0000195,"Sig Wardrobe Tube Matt Nick, 1 1/4"" x 3/4""","Sig Wardrobe Tube Matt Nick, 1 1/4"" x 3/4""","Sig Wardrobe Tube Matt Nick, 1 1/4"" x 3/4""",,SIGNATURE SERIES,2.313,2.544,8.269,SIGNATURE,LF,AC,HAFELE,801.78.612,4,1,0,0,0
AC-0000196,"Sig Wardrobe Tube ORB, 1 1/4"" x 3/4""","Sig Wardrobe Tube ORB, 1 1/4"" x 3/4""","Sig Wardrobe Tube ORB, 1 1/4"" x 3/4""",,SIGNATURE SERIES,2.313,2.544,8.269,SIGNATURE,LF,AC,HAFELE,801.78.612,4,1,0,0,0
AC-0000197,"Sig Tube Support Chr PL, 1 3/4"" x 1 1/4""","Sig Tube Support Chr PL, 1 3/4"" x 1 1/4""","Sig Tube Support Chr PL, 1 3/4"" x 1 1/4""",,SIGNATURE SERIES,1.87,2.057,6.685,SIGNATURE,EA,AC,HAFELE,803.39.250,4,1,0,0,0
AC-0000198,"Sig Tube Support DORB, 1 3/4"" x 1 1/4""","Sig Tube Support DORB, 1 3/4"" x 1 1/4""","Sig Tube Support DORB, 1 3/4"" x 1 1/4""",,SIGNATURE SERIES,2,2.2,7.15,SIGNATURE,EA,AC,HAFELE,803.39.150,4,1,0,0,0
AC-0000199,"Sig Tube Support Matt Gold, 1 3/4"" x 1 1/4""","Sig Tube Support Matt Gold, 1 3/4"" x 1 1/4""","Sig Tube Support Matt Gold, 1 3/4"" x 1 1/4""",,SIGNATURE SERIES,2.58,2.838,9.224,SIGNATURE,EA,AC,HAFELE,803.39.950,4,1,0,0,0
AC-0000200,"Sig Tube Support Matt Nick 1 3/4"" x 1 1/4""","Sig Tube Support Matt Nick 1 3/4"" x 1 1/4""","Sig Tube Support Matt Nick 1 3/4"" x 1 1/4""",,SIGNATURE SERIES,2.01,2.211,7.186,SIGNATURE,EA,AC,HAFELE,803.64.650,4,1,0,0,0
AC-0000201,"Sig Tube Support Slate/Graphite, 1 3/4"" x 1 1/4""","Sig Tube Support Slate/Graphite, 1 3/4"" x 1 1/4""","Sig Tube Support Slate/Graphite, 1 3/4"" x 1 1/4""",,SIGNATURE SERIES,2.31,2.541,8.258,SIGNATURE,EA,AC,HAFELE,803.39.750,4,1,0,0,0
AC-0000202,ROBE HOOK - NI MATT,ROBE HOOK - NI MATT,ROBE HOOK - NI MATT,,ACCESSORY,1.52,1.672,5.016,,EA,AC,HAFELE,845.01.600,4,1,0,0,0
AC-0000203,Robe Hook - Chrome,Robe Hook - Chrome,Robe Hook - Chrome,,ACCESSORY,0.608,0.669,2.006,,EA,AC,HAFELE,885.06.209,4,1,0,0,0
AC-0000204,Chrome Rod (92 inches per stick),Oval Chrome Rod,Oval Chrome Rod 8ft,,OVAL CHROME ROD,0.511,0.562,3.654,,LF,AC,HAFELE,801.13.201,4,1,0,0,0
AC-0000205,PULL 128M POL CHM,PULL WIRE POL CHM 155.00.932,PULL WIRE POL CHM 155.00.932,,HANDLE,1.376,1.514,6.054,,EA,AC,HAFELE,155.00.932,4,1,0,0,0
AC-0000206,PULL AM CANDLER SN 128MM,PULL AM CANDLER SN 133.50.195,PULL AM CANDLER SN 133.50.195,,HANDLE,4.407,4.848,19.391,,EA,AC,HAFELE,133.50.195,4,1,0,0,0
AC-0000207,PULL AM CANDLER 96MM SN,PULL AM CANDLER SN 133.50.198,PULL AM CANDLER SN 133.50.198,,HANDLE,3.43,3.773,15.092,,EA,AC,HAFELE,133.50.198,4,1,0,0,0
AC-0000208,PULL BAR MATT GOLD 155.02.411,PULL BAR MATT GOLD 155.02.411,PULL BAR MATT GOLD 155.02.411,,HANDLE,1.25,1.375,5.5,,EA,AC,HAFELE,155.02.411,4,1,0,0,0
AC-0000209,PULL BAR COSMO MATT GOLD 155.02.413,PULL BAR MATT GOLD 155.02.413,PULL BAR MATT GOLD 155.02.413,,HANDLE,1.26,1.386,5.544,,EA,AC,HAFELE,155.02.413,4,1,0,0,0
AC-0000210,KN AM CANDLER SN,KN AM CANDLER SN 133.50.243,KN AM CANDLER SN 133.50.243,,HANDLE,2.92,3.212,12.848,,EA,AC,HAFELE,133.50.243,4,1,0,0,0
AC-0000211,KN KEYSTONE ANT SATIN BRASS,KN KEYSTONE ANT SATIN 110.93.462,KN KEYSTONE ANT SATIN 110.93.462,,HANDLE,1.25,1.375,5.5,,EA,AC,HAFELE,110.93.462,4,1,0,0,0
AC-0000212,PULL KEYSTONE ANT SATIN 110.93.461,PULL KEYSTONE ANT SATIN 110.93.461,PULL KEYSTONE ANT SATIN 110.93.461,,HANDLE,1.53,1.683,6.732,,EA,AC,HAFELE,110.93.461,4,1,0,0,0
AC-0000213,PULL SQ MATT BLK 155.01.610,PULL SQ MATT BLK 155.01.610,PULL SQ MATT BLK 155.01.610,,HANDLE,1.89,2.079,8.316,,EA,AC,HAFELE,155.01.610,4,1,0,0,0
AC-0000214,PULL SQ MATT BLK 155.01.611,PULL SQ MATT BLK 155.01.611,PULL SQ MATT BLK 155.01.611,,HANDLE,2.29,2.519,10.076,,EA,AC,HAFELE,155.01.611,4,1,0,0,0
AC-0000215,PULL CRESENT MATT GOLD 155.02.430,PULL CRESENT MATT GOLD 155.02.430,PULL CRESENT MATT GOLD 155.02.430,,HANDLE,0.91,1.001,4.004,,EA,AC,HAFELE,155.02.430,4,1,0,0,0
AC-0000216,"HAMPER TILT OUT 18"" 20H","HAMPER TILT OUT 18"" 20H","HAMPER TILT OUT 18"" 20H",,HAMPER ACCESSORY,57.16,62.876,157.19,,EA,AC,HAFELE,547.43.311,4,1,0,0,0
AC-0000217,"HAMPER TILT OUT 24"" 20H DOUBLE BAG","HAMPER TILT OUT 24"" 20H DOUBLE BAG","HAMPER TILT OUT 24"" 20H DOUBLE BAG",,HAMPER ACCESSORY,69.29,76.219,190.548,,EA,AC,HAFELE,547.43.313,4,1,0,0,0
AC-0000218,"HAMPER TILT OUT 30"" 20H DOUBLE BAG","HAMPER TILT OUT 30"" 20H DOUBLE BAG","HAMPER TILT OUT 30"" 20H DOUBLE BAG",,HAMPER ACCESSORY,74.04,81.444,203.61,,EA,AC,HAFELE,547.43.515,4,1,0,0,0
AC-0000219,ELITE RND ROD POL CHROME 8FT,ELITE RND ROD POL CHROME 8FT,ELITE RND ROD POL CHROME 8FT,,ELITE LINE,2.92,3.212,9.636,ELITE,LF,AC,HAFELE,801.42.240,4,1,0,0,0
AC-0000220,ELITE RND ROD MATT ALUM 8FT,ELITE RND ROD MATT ALUM 8FT,ELITE RND ROD MATT ALUM 8FT,,ELITE LINE,2.92,3.212,9.636,ELITE,LF,AC,HAFELE,801.42.440,4,1,0,0,0
AC-0000221,ELITE RND ROD MATT NICKEL 8FT,ELITE RND ROD MATT NICKEL 8FT,ELITE RND ROD MATT NICKEL 8FT,,ELITE LINE,2.92,3.212,9.636,ELITE,LF,AC,HAFELE,801.42.640,4,1,0,0,0
AC-0000222,ELITE RND ROD MATT GOLD 8FT,ELITE RND ROD MATT GOLD 8FT,ELITE RND ROD MATT GOLD 8FT,,ELITE LINE,3.594,3.953,11.86,ELITE,LF,AC,HAFELE,801.42.040,4,1,0,0,0
AC-0000223,ELITE RND ROD ORB 8FT,ELITE RND ROD ORB 8FT,ELITE RND ROD ORB 8FT,,ELITE LINE,3.163,3.479,10.438,ELITE,LF,AC,HAFELE,801.42.140,4,1,0,0,0
AC-0000224,ELITE RND ROD SLATE 8FT,ELITE RND ROD SLATE 8FT,ELITE RND ROD SLATE 8FT,,ELITE LINE,3.594,3.953,11.86,ELITE,LF,AC,HAFELE,801.42.340,4,1,0,0,0
AC-0000225,ELITE RND POLE CUP POL CHROME,ELITE RND POLE CUP POL CHROME,ELITE RND POLE CUP POL CHROME,,ELITE LINE,2.14,2.354,7.062,ELITE,EA,AC,HAFELE,803.39.210,4,1,0,0,0
AC-0000226,ELITE RND POLE CUP MATT ALUM,ELITE RND POLE CUP MATT ALUM,ELITE RND POLE CUP MATT ALUM,,ELITE LINE,2.14,2.354,7.062,ELITE,EA,AC,HAFELE,803.39.410,4,1,0,0,0
AC-0000227,ELITE RND POLE CUP MATT NICKEL,ELITE RND POLE CUP MATT NICKEL,ELITE RND POLE CUP MATT NICKEL,,ELITE LINE,2.14,2.354,7.062,ELITE,EA,AC,HAFELE,803.39.610,4,1,0,0,0
AC-0000228,ELITE RND POLE CUP MATT GOLD,ELITE RND POLE CUP MATT GOLD,ELITE RND POLE CUP MATT GOLD,,ELITE LINE,3.71,4.081,12.243,ELITE,EA,AC,HAFELE,803.39.910,4,1,0,0,0
AC-0000229,ELITE RND POLE CUP ORB,ELITE RND POLE CUP ORB,ELITE RND POLE CUP ORB,,ELITE LINE,2.26,2.486,7.458,ELITE,EA,AC,HAFELE,803.39.110,4,1,0,0,0
AC-0000230,ELITE RND POLE CUP SLATE,ELITE RND POLE CUP SLATE,ELITE RND POLE CUP SLATE,,ELITE LINE,4.49,4.939,14.817,ELITE,EA,AC,HAFELE,803.39.710,4,1,0,0,0
AC-0000231,"ELITE TIE RACK POL CHROME 12""","ELITE TIE RACK POL CHROME 12""","ELITE TIE RACK POL CHROME 12""",,ELITE LINE,23.37,25.707,77.121,ELITE,EA,AC,HAFELE,807.67.201,4,1,0,0,0
AC-0000232,"ELITE TIE RACK MATT ALUM 12""","ELITE TIE RACK MATT ALUM 12""","ELITE TIE RACK MATT ALUM 12""",,ELITE LINE,23.9,26.29,78.87,ELITE,EA,AC,HAFELE,807.67.401,4,1,0,0,0
AC-0000233,"ELITE TIE RACK MATT NICKEL 12""","ELITE TIE RACK MATT NICKEL 12""","ELITE TIE RACK MATT NICKEL 12""",,ELITE LINE,23.9,26.29,78.87,ELITE,EA,AC,HAFELE,807.67.601,4,1,0,0,0
AC-0000234,"ELITE TIE RACK MATT GOLD 12""","ELITE TIE RACK MATT GOLD 12""","ELITE TIE RACK MATT GOLD 12""",,ELITE LINE,29.35,32.285,96.855,ELITE,EA,AC,HAFELE,807.67.901,4,1,0,0,0
AC-0000235,"ELITE TIE RACK ORB 12""","ELITE TIE RACK ORB 12""","ELITE TIE RACK ORB 12""",,ELITE LINE,26.22,28.842,86.526,ELITE,EA,AC,HAFELE,807.67.101,4,1,0,0,0
AC-0000236,"ELITE TIE RACK SLATE 12""","ELITE TIE RACK SLATE 12""","ELITE TIE RACK SLATE 12""",,ELITE LINE,28.64,31.504,94.512,ELITE,EA,AC,HAFELE,807.67.301,4,1,0,0,0
AC-0000237,"ELITE TIE RACK POL CHROME 14""","ELITE TIE RACK POL CHROME 14""","ELITE TIE RACK POL CHROME 14""",,ELITE LINE,27.66,30.426,91.278,ELITE,EA,AC,HAFELE,807.67.203,4,1,0,0,0
AC-0000238,"ELITE TIE RACK MATT ALUM 14""","ELITE TIE RACK MATT ALUM 14""","ELITE TIE RACK MATT ALUM 14""",,ELITE LINE,28.45,31.295,93.885,ELITE,EA,AC,HAFELE,807.67.403,4,1,0,0,0
AC-0000239,"ELITE TIE RACK MATT NICKEL 14""","ELITE TIE RACK MATT NICKEL 14""","ELITE TIE RACK MATT NICKEL 14""",,ELITE LINE,28.45,31.295,93.885,ELITE,EA,AC,HAFELE,807.67.603,4,1,0,0,0
AC-0000240,"ELITE TIE RACK MATT GOLD 14""","ELITE TIE RACK MATT GOLD 14""","ELITE TIE RACK MATT GOLD 14""",,ELITE LINE,33.72,37.092,111.276,ELITE,EA,AC,HAFELE,807.67.904,4,1,0,0,0
AC-0000241,"ELITE TIE RACK ORB 14""","ELITE TIE RACK ORB 14""","ELITE TIE RACK ORB 14""",,ELITE LINE,31.19,34.309,102.927,ELITE,EA,AC,HAFELE,807.67.103,4,1,0,0,0
AC-0000242,"ELITE TIE RACK SLATE 14""","ELITE TIE RACK SLATE 14""","ELITE TIE RACK SLATE 14""",,ELITE LINE,32.9,36.19,108.57,ELITE,EA,AC,HAFELE,807.67.303,4,1,0,0,0
AC-0000243,"ELITE TIE RACK POL CHROME 18""","ELITE TIE RACK POL CHROME 18""","ELITE TIE RACK POL CHROME 18""",,ELITE LINE,34.55,38.005,114.015,ELITE,EA,AC,HAFELE,807.67.205,4,1,0,0,0
AC-0000244,"ELITE TIE RACK MATT ALUM 18""","ELITE TIE RACK MATT ALUM 18""","ELITE TIE RACK MATT ALUM 18""",,ELITE LINE,35.48,39.028,117.084,ELITE,EA,AC,HAFELE,807.67.405,4,1,0,0,0
AC-0000245,"ELITE TIE RACK MATT NICKEL 18""","ELITE TIE RACK MATT NICKEL 18""","ELITE TIE RACK MATT NICKEL 18""",,ELITE LINE,35.48,39.028,117.084,ELITE,EA,AC,HAFELE,807.67.605,4,1,0,0,0
AC-0000246,"ELITE TIE RACK MATT GOLD 18""","ELITE TIE RACK MATT GOLD 18""","ELITE TIE RACK MATT GOLD 18""",,ELITE LINE,41.61,45.771,137.313,ELITE,EA,AC,HAFELE,807.67.905,4,1,0,0,0
AC-0000247,"ELITE TIE RACK ORB 18""","ELITE TIE RACK ORB 18""","ELITE TIE RACK ORB 18""",,ELITE LINE,38.91,42.801,128.403,ELITE,EA,AC,HAFELE,807.67.105,4,1,0,0,0
AC-0000248,"ELITE TIE RACK SLATE 18""","ELITE TIE RACK SLATE 18""","ELITE TIE RACK SLATE 18""",,ELITE LINE,40.81,44.891,134.673,ELITE,EA,AC,HAFELE,807.67.305,4,1,0,0,0
AC-0000249,"ELITE BELT RACK POL CHROME 12""","ELITE BELT RACK POL CHROME 12""","ELITE BELT RACK POL CHROME 12""",,ELITE LINE,22.24,24.464,73.392,ELITE,EA,AC,HAFELE,807.67.211,4,1,0,0,0
AC-0000250,"ELITE BELT RACK MATT ALUM 12""","ELITE BELT RACK MATT ALUM 12""","ELITE BELT RACK MATT ALUM 12""",,ELITE LINE,22.66,24.926,74.778,ELITE,EA,AC,HAFELE,807.67.411,4,1,0,0,0
AC-0000251,"ELITE BELT RACK MATT NICKEL 12""","ELITE BELT RACK MATT NICKEL 12""","ELITE BELT RACK MATT NICKEL 12""",,ELITE LINE,22.66,24.926,74.778,ELITE,EA,AC,HAFELE,807.67.611,4,1,0,0,0
AC-0000252,"ELITE BELT RACK MATT GOLD 12""","ELITE BELT RACK MATT GOLD 12""","ELITE BELT RACK MATT GOLD 12""",,ELITE LINE,27.09,29.799,89.397,ELITE,EA,AC,HAFELE,807.67.911,4,1,0,0,0
AC-0000253,"ELITE BELT RACK ORB 12""","ELITE BELT RACK ORB 12""","ELITE BELT RACK ORB 12""",,ELITE LINE,24.63,27.093,81.279,ELITE,EA,AC,HAFELE,807.67.111,4,1,0,0,0
AC-0000254,"ELITE BELT RACK SLATE 12""","ELITE BELT RACK SLATE 12""","ELITE BELT RACK SLATE 12""",,ELITE LINE,26.42,29.062,87.186,ELITE,EA,AC,HAFELE,807.67.311,4,1,0,0,0
AC-0000255,"ELITE BELT RACK POL CHROME 14""","ELITE BELT RACK POL CHROME 14""","ELITE BELT RACK POL CHROME 14""",,ELITE LINE,26.45,29.095,87.285,ELITE,EA,AC,HAFELE,807.67.213,4,1,0,0,0
AC-0000256,"ELITE BELT RACK MATT ALUM 14""","ELITE BELT RACK MATT ALUM 14""","ELITE BELT RACK MATT ALUM 14""",,ELITE LINE,26.91,29.601,88.803,ELITE,EA,AC,HAFELE,807.67.413,4,1,0,0,0
AC-0000257,"ELITE BELT RACK MATT NICKEL 14""","ELITE BELT RACK MATT NICKEL 14""","ELITE BELT RACK MATT NICKEL 14""",,ELITE LINE,26.91,29.601,88.803,ELITE,EA,AC,HAFELE,807.67.613,4,1,0,0,0
AC-0000258,"ELITE BELT RACK MATT GOLD 14""","ELITE BELT RACK MATT GOLD 14""","ELITE BELT RACK MATT GOLD 14""",,ELITE LINE,32.03,35.233,105.699,ELITE,EA,AC,HAFELE,807.67.913,4,1,0,0,0
AC-0000259,"ELITE BELT RACK ORB 14""","ELITE BELT RACK ORB 14""","ELITE BELT RACK ORB 14""",,ELITE LINE,29.26,32.186,96.558,ELITE,EA,AC,HAFELE,807.67.113,4,1,0,0,0
AC-0000260,"ELITE BELT RACK SLATE 14""","ELITE BELT RACK SLATE 14""","ELITE BELT RACK SLATE 14""",,ELITE LINE,31.31,34.441,103.323,ELITE,EA,AC,HAFELE,807.67.313,4,1,0,0,0
AC-0000261,"ELITE BELT RACK POL CHROME 18""","ELITE BELT RACK POL CHROME 18""","ELITE BELT RACK POL CHROME 18""",,ELITE LINE,33.02,36.322,108.966,ELITE,EA,AC,HAFELE,807.67.215,4,1,0,0,0
AC-0000262,"ELITE BELT RACK MATT ALUM 18""","ELITE BELT RACK MATT ALUM 18""","ELITE BELT RACK MATT ALUM 18""",,ELITE LINE,33.62,36.982,110.946,ELITE,EA,AC,HAFELE,807.67.415,4,1,0,0,0
AC-0000263,"ELITE BELT RACK MATT NICKEL 18""","ELITE BELT RACK MATT NICKEL 18""","ELITE BELT RACK MATT NICKEL 18""",,ELITE LINE,33.62,36.982,110.946,ELITE,EA,AC,HAFELE,807.67.615,4,1,0,0,0
AC-0000264,"ELITE BELT RACK MATT GOLD 18""","ELITE BELT RACK MATT GOLD 18""","ELITE BELT RACK MATT GOLD 18""",,ELITE LINE,39.71,43.681,131.043,ELITE,EA,AC,HAFELE,807.67.915,4,1,0,0,0
AC-0000265,"ELITE BELT RACK ORB 18""","ELITE BELT RACK ORB 18""","ELITE BELT RACK ORB 18""",,ELITE LINE,36.56,40.216,120.648,ELITE,EA,AC,HAFELE,807.67.115,4,1,0,0,0
AC-0000266,"ELITE BELT RACK SLATE 18""","ELITE BELT RACK SLATE 18""","ELITE BELT RACK SLATE 18""",,ELITE LINE,38.89,42.779,128.337,ELITE,EA,AC,HAFELE,807.67.315,4,1,0,0,0
AC-0000267,"ELITE VALET ROD POL CHROME 12""","ELITE VALET ROD POL CHROME 12""","ELITE VALET ROD POL CHROME 12""",,ELITE LINE,21.47,23.617,70.851,ELITE,EA,AC,HAFELE,808.71.201,4,1,0,0,0
AC-0000268,"ELITE VALET ROD MATT ALUM 12""","ELITE VALET ROD MATT ALUM 12""","ELITE VALET ROD MATT ALUM 12""",,ELITE LINE,21.98,24.178,72.534,ELITE,EA,AC,HAFELE,808.71.401,4,1,0,0,0
AC-0000269,"ELITE VALET ROD MATT NICKEL 12""","ELITE VALET ROD MATT NICKEL 12""","ELITE VALET ROD MATT NICKEL 12""",,ELITE LINE,21.98,24.178,72.534,ELITE,EA,AC,HAFELE,808.71.601,4,1,0,0,0
AC-0000270,"ELITE VALET ROD MATT GOLD 12""","ELITE VALET ROD MATT GOLD 12""","ELITE VALET ROD MATT GOLD 12""",,ELITE LINE,26.13,28.743,86.229,ELITE,EA,AC,HAFELE,808.71.001,4,1,0,0,0
AC-0000271,"ELITE VALET ROD ORB 12""","ELITE VALET ROD ORB 12""","ELITE VALET ROD ORB 12""",,ELITE LINE,22.78,25.058,75.174,ELITE,EA,AC,HAFELE,808.71.101,4,1,0,0,0
AC-0000272,"ELITE VALET ROD SLATE 12""","ELITE VALET ROD SLATE 12""","ELITE VALET ROD SLATE 12""",,ELITE LINE,25.46,28.006,84.018,ELITE,EA,AC,HAFELE,808.71.301,4,1,0,0,0
AC-0000273,"ELITE VALET ROD POL CHROME 14""","ELITE VALET ROD POL CHROME 14""","ELITE VALET ROD POL CHROME 14""",,ELITE LINE,22.46,24.706,74.118,ELITE,EA,AC,HAFELE,808.71.203,4,1,0,0,0
AC-0000274,"ELITE VALET ROD MATT ALUM 14""","ELITE VALET ROD MATT ALUM 14""","ELITE VALET ROD MATT ALUM 14""",,ELITE LINE,23.01,25.311,75.933,ELITE,EA,AC,HAFELE,808.71.403,4,1,0,0,0
AC-0000275,"ELITE VALET ROD MATT NICKEL 14""","ELITE VALET ROD MATT NICKEL 14""","ELITE VALET ROD MATT NICKEL 14""",,ELITE LINE,23.01,25.311,75.933,ELITE,EA,AC,HAFELE,808.71.603,4,1,0,0,0
AC-0000276,"ELITE VALET ROD MATT GOLD 14""","ELITE VALET ROD MATT GOLD 14""","ELITE VALET ROD MATT GOLD 14""",,ELITE LINE,27.97,30.767,92.301,ELITE,EA,AC,HAFELE,808.71.003,4,1,0,0,0
AC-0000277,"ELITE VALET ROD ORB 14""","ELITE VALET ROD ORB 14""","ELITE VALET ROD ORB 14""",,ELITE LINE,23.83,26.213,78.639,ELITE,EA,AC,HAFELE,808.71.103,4,1,0,0,0
AC-0000278,"ELITE VALET ROD SLATE 14""","ELITE VALET ROD SLATE 14""","ELITE VALET ROD SLATE 14""",,ELITE LINE,27.16,29.876,89.628,ELITE,EA,AC,HAFELE,808.71.303,4,1,0,0,0
AC-0000279,"ELITE SCARF RACK POL CHROME 12""","ELITE SCARF RACK POL CHROME 12""","ELITE SCARF RACK POL CHROME 12""",,ELITE LINE,25.3,27.83,83.49,ELITE,EA,AC,HAFELE,807.67.221,4,1,0,0,0
AC-0000280,"ELITE SCARF RACK MATT ALUM 12""","ELITE SCARF RACK MATT ALUM 12""","ELITE SCARF RACK MATT ALUM 12""",,ELITE LINE,26.09,28.699,86.097,ELITE,EA,AC,HAFELE,807.67.421,4,1,0,0,0
AC-0000281,"ELITE SCARF RACK MATT NICKEL 12""","ELITE SCARF RACK MATT NICKEL 12""","ELITE SCARF RACK MATT NICKEL 12""",,ELITE LINE,26.09,28.699,86.097,ELITE,EA,AC,HAFELE,807.67.621,4,1,0,0,0
AC-0000282,"ELITE SCARF RACK MATT GOLD 12""","ELITE SCARF RACK MATT GOLD 12""","ELITE SCARF RACK MATT GOLD 12""",,ELITE LINE,31.3,34.43,103.29,ELITE,EA,AC,HAFELE,807.67.921,4,1,0,0,0
AC-0000283,"ELITE SCARF RACK ORB 12""","ELITE SCARF RACK ORB 12""","ELITE SCARF RACK ORB 12""",,ELITE LINE,28.36,31.196,93.588,ELITE,EA,AC,HAFELE,807.67.121,4,1,0,0,0
AC-0000284,"ELITE SCARF RACK SLATE 12""","ELITE SCARF RACK SLATE 12""","ELITE SCARF RACK SLATE 12""",,ELITE LINE,31.9,35.09,105.27,ELITE,EA,AC,HAFELE,807.67.321,4,1,0,0,0
AC-0000285,"ELITE SCARF RACK POL CHROME 14""","ELITE SCARF RACK POL CHROME 14""","ELITE SCARF RACK POL CHROME 14""",,ELITE LINE,30.1,33.11,99.33,ELITE,EA,AC,HAFELE,807.67.223,4,1,0,0,0
AC-0000286,"ELITE SCARF RACK MATT ALUM 14""","ELITE SCARF RACK MATT ALUM 14""","ELITE SCARF RACK MATT ALUM 14""",,ELITE LINE,31.06,34.166,102.498,ELITE,EA,AC,HAFELE,807.67.423,4,1,0,0,0
AC-0000287,"ELITE SCARF RACK MATT NICKEL 14""","ELITE SCARF RACK MATT NICKEL 14""","ELITE SCARF RACK MATT NICKEL 14""",,ELITE LINE,31.06,34.166,102.498,ELITE,EA,AC,HAFELE,807.67.623,4,1,0,0,0
AC-0000288,"ELITE SCARF RACK MATT GOLD 14""","ELITE SCARF RACK MATT GOLD 14""","ELITE SCARF RACK MATT GOLD 14""",,ELITE LINE,36.91,40.601,121.803,ELITE,EA,AC,HAFELE,807.67.923,4,1,0,0,0
AC-0000289,"ELITE SCARF RACK ORB 14""","ELITE SCARF RACK ORB 14""","ELITE SCARF RACK ORB 14""",,ELITE LINE,33.79,37.169,111.507,ELITE,EA,AC,HAFELE,807.67.123,4,1,0,0,0
AC-0000290,"ELITE SCARF RACK SLATE 14""","ELITE SCARF RACK SLATE 14""","ELITE SCARF RACK SLATE 14""",,ELITE LINE,36.08,39.688,119.064,ELITE,EA,AC,HAFELE,807.67.323,4,1,0,0,0
AC-0000291,"ELITE SCARF RACK POL CHROME 18""","ELITE SCARF RACK POL CHROME 18""","ELITE SCARF RACK POL CHROME 18""",,ELITE LINE,37.58,41.338,124.014,ELITE,EA,AC,HAFELE,807.67.225,4,1,0,0,0
AC-0000292,"ELITE SCARF RACK MATT ALUM 18""","ELITE SCARF RACK MATT ALUM 18""","ELITE SCARF RACK MATT ALUM 18""",,ELITE LINE,38.77,42.647,127.941,ELITE,EA,AC,HAFELE,807.67.425,4,1,0,0,0
AC-0000293,"ELITE SCARF RACK MATT NICKEL 18""","ELITE SCARF RACK MATT NICKEL 18""","ELITE SCARF RACK MATT NICKEL 18""",,ELITE LINE,38.77,42.647,127.941,ELITE,EA,AC,HAFELE,807.67.625,4,1,0,0,0
AC-0000294,"ELITE SCARF RACK MATT GOLD 18""","ELITE SCARF RACK MATT GOLD 18""","ELITE SCARF RACK MATT GOLD 18""",,ELITE LINE,46.07,50.677,152.031,ELITE,EA,AC,HAFELE,807.67.925,4,1,0,0,0
AC-0000295,"ELITE SCARF RACK ORB 18""","ELITE SCARF RACK ORB 18""","ELITE SCARF RACK ORB 18""",,ELITE LINE,42.21,46.431,139.293,ELITE,EA,AC,HAFELE,807.67.125,4,1,0,0,0
AC-0000296,"ELITE SCARF RACK SLATE 18""","ELITE SCARF RACK SLATE 18""","ELITE SCARF RACK SLATE 18""",,ELITE LINE,45.02,49.522,148.566,ELITE,EA,AC,HAFELE,807.67.325,4,1,0,0,0
AC-0000297,ELITE COAT HOOK POL CHROME,ELITE COAT HOOK POL CHROME,ELITE COAT HOOK POL CHROME,,ELITE LINE,15.74,17.314,51.942,ELITE,EA,AC,HAFELE,807.69.230,4,1,0,0,0
AC-0000298,ELITE COAT HOOK MATT ALUM,ELITE COAT HOOK MATT ALUM,ELITE COAT HOOK MATT ALUM,,ELITE LINE,16.21,17.831,53.493,ELITE,EA,AC,HAFELE,807.69.030,4,1,0,0,0
AC-0000299,ELITE COAT HOOK MATT NICKEL,ELITE COAT HOOK MATT NICKEL,ELITE COAT HOOK MATT NICKEL,,ELITE LINE,16.21,17.831,53.493,ELITE,EA,AC,HAFELE,807.69.630,4,1,0,0,0
